people,trial,group,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,CP5,CP1,CP2,CP6,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10,AF7,AF3,AF4,AF8,F5,F1,F2,F6,FT9,FT7,FC3,FC4,FT8,FT10,C5,C1,C2,C6,TP7,CP3,CPz,CP4,TP8,P5,P1,P2,P6,PO7,PO3,POz,PO4,PO8
0,0,4,26.772072327130186,13.540320104101626,16.078544918260324,7.493312013233316,4.470501422291482,13.690939942244203,16.7743321106792,-0.8385012947908805,-0.08144288519170306,12.639574537224066,-2.0850421620033144,16.26920679157099,-6.545591869187064,-5.110435144385183,-2.956724409104848,0.10085857482399889,-6.4200761534796085,-5.072311474362435,4.553349159538699,-7.530917207983029,-4.661155539996377,-1.7548233331408254,-3.6145948440563416,1.258073735664167,-3.997581242379255,-3.517657253232489,-1.763199011159197,10.099112063192019,4.097681221007027,0.0803650134220355,25.072785654173387,23.438499388796078,10.210967087482173,30.484664611609226,3.5025789052725007,1.8630740710238876,21.17422864477082,10.375119883141188,5.252916834317148,8.744565621536596,3.342464497153898,-8.609187607857873,-0.26538680312110197,7.529555690542956,-0.1207926791607079,-4.480961493227816,-1.9048250393385469,-2.7347360508340404,-9.61036786873166,-3.6200075022558234,-10.020213386617463,10.54671851854499,0.5444419187743499,-7.2129132623454915,-7.946162520995835,-0.20949752284668222,11.68819905894741,0.35376985346125994,5.044709110236797,20.126145493639523,7.81178588816533,5.934093025126833
0,1,1,9.233848946523947,11.720915183288657,0.28679732682194725,4.110046793065011,10.259040000996116,10.236600006525917,5.5086047272368255,1.691442313422335,9.493932930292655,10.570254403847926,4.528125035761084,-3.206966430857416,1.3286044458949533,13.908021422239345,8.648310090244818,2.519606065879599,2.6753371747369656,9.957956127958695,2.9737950883942035,2.0406475160356097,4.6835980773335555,11.520122715340161,17.38758299645128,15.709050481747164,9.420870829441752,1.8540649980692767,11.498648374046128,9.715798636955187,12.027426978561838,4.586361677885604,-0.8505220580260442,6.770382237788174,5.454547058160577,18.196257171607233,-1.0841455509014462,8.12862488028889,11.797461315671475,7.117625907358784,-4.783319951756288,-4.232300561267836,2.1023835666341384,5.358687384905887,3.479679102243652,-4.318650413327279,0.7532472729728354,9.115360243064234,14.37040227066679,-0.32729654605841063,2.312067678255006,1.8945847062348589,16.044074012193736,13.079134781907383,0.8904158519808119,7.99536960912732,13.18812636624761,19.828911165320648,10.477132948478918,9.106478842713573,14.897367391735315,17.276417778606138,16.064156351292993,12.5634981625509
0,2,5,7.820332820163809,7.6135274410225104,-3.2333044126635544,7.654205341494027,8.959238483263853,19.332565160922517,19.121637141650023,-9.391199488306372,3.613179633848189,10.877008920580868,10.821722494756317,13.313031660574605,-3.818007868328476,8.476836528190386,13.077198631641242,9.811390091460666,-3.8443356375712203,0.7376197329324832,-9.551099253046072,4.600499908939552,-1.2423850045107845,1.9739738365950468,-1.488621804839083,8.650404652671469,6.436416486914199,-1.4521226259686693,1.805494007109326,3.2068719941179973,4.715218368099955,4.194938125560155,-3.6057287576358554,17.242529218062387,4.560263880891959,15.373122906857521,0.4922590283904095,3.5145179280165073,8.377525788743236,9.305498506078822,-9.796360269461454,-7.516191270770268,-4.878691678929214,10.479127959126794,10.778668955808927,12.177101751426,-0.8794628595450632,5.167213230916276,7.250702494982535,18.58792865346754,-5.884416101151146,-2.9658714794190364,-0.25238264674071187,6.477605202939457,11.42243926735914,2.691335037032643,0.759791499003768,6.293684414792352,14.858451751049419,4.722539053366682,5.252664054062483,12.628815527386383,6.7700068531103685,7.805578730432552
0,3,1,4.938187638456684,7.201714963209242,3.796403236369172,4.87919500801803,9.514837694467928,10.997331538033198,0.7683333358613815,10.472105903596402,12.184039334244119,4.351790541646687,8.880263014526177,-2.3318639303580286,5.787156682279774,14.262897365195558,8.091977572818168,-1.7282173099541454,8.511695767116803,13.743855903129553,-2.4850892275571823,2.525823387521797,11.542320146066393,10.638782623564683,8.5208913049229,8.090442577976074,3.4637245608993408,8.136711949194362,6.6048093177605285,8.128821554934463,4.810242770163049,3.798387967620797,8.549190923571587,0.31859154708502,1.5246125240923796,-13.258496088793548,5.582785572902088,6.643959939150453,-2.9370124601963434,1.209546180351114,8.30469629925494,5.927244914048232,8.366429817357394,12.634087866399343,1.1427293975564938,-3.8195533672483903,4.964540841784783,13.23040081769591,14.104870032064808,-1.4423344484757534,10.1400736563203,9.017421350291954,9.600186307937275,-4.076160880850581,-1.0834660060794614,11.319680358726156,3.9643084029780695,11.079665895142568,4.273144644710642,6.481697289273143,8.459957387162051,5.582885189845063,7.252278329418383,4.715353785876312
0,4,6,-27.648858138382813,-22.6660256432625,-21.01101339877427,-2.6248147207335006,-12.70978832117668,-11.065451055137649,-14.078411904378031,-12.702163720333086,-0.5910971252838266,-4.956277665295978,-10.09766882707978,-9.304962023661083,2.6051794098826417,-3.1042739202881737,0.3139934237796539,-0.35051816281657955,12.49840320396896,8.143940817201276,-1.3712571723977247,3.8963191444054246,15.369725528014147,16.677182490869264,23.946168974223642,16.4158342477025,11.73698718155303,16.466752544357785,21.991960645448884,22.185976162280248,20.865354124433917,17.93958323010493,-24.39154043943598,-10.171785946253966,11.68717735024488,-11.385825224118541,-8.212686027309333,-13.268644527464012,-34.2141693682387,-8.25015331141469,-15.134301154510817,-12.666893205636681,-7.608377823765137,-6.4539136622191915,-3.707882218815315,-2.382519280611788,-6.449527797039331,5.28780915456392,3.325041366695633,-5.7962706105374755,4.436199056478671,8.294389599252764,10.326140135526657,-8.429795622257748,4.247192501294904,21.314794730258782,15.206525477512574,19.4630797963771,13.063663081498817,22.18671190708793,22.011222901685944,20.13303980244915,19.276453695782443,23.14195471502296
0,5,6,-9.591225538402796,-5.163706133670242,-7.366583020008937,-12.105245338412143,-19.657154041274293,-15.75886544785122,6.4956798475951185,-4.78386404426153,-16.580594767793638,-16.3645938513119,-1.6111002423908412,-19.390622722348436,-6.023868309651932,-6.437415135649558,-6.242620264208398,1.929732523835832,0.782415423235606,-8.012330550564137,10.158191620417659,2.2660281363499877,-1.6141502944732715,-0.9360161201926185,1.8551711562833504,5.4647362578047005,6.680270042338571,2.7102015422793397,6.974283337411353,0.691286352372207,10.145644746976343,4.486933582394224,-27.967610341928342,-19.679731898191495,-7.175686183294688,-1.5469375203204607,-8.523519866441085,-17.32722131738712,-10.431154771412652,-15.188520004427646,-6.005658285942196,-15.267030407955705,-11.770959981853464,-11.7951112785263,0.857334566234454,7.115467401153244,0.5867956167018799,-8.104698350857486,-5.808623361685199,-4.870316006970114,0.7856492622323872,-3.57505347101563,3.135408924574534,2.7822648914553563,-1.425577791498566,-4.097515077747564,3.7638659682990863,2.8649313794377926,3.979741725763994,-2.827670994555441,5.195824620147841,8.726470618497391,6.85537577885566,7.328078795462942
0,6,4,2.3943331135073436,1.34103138981069,9.49457144000136,7.708250395567491,-3.69377963578828,-1.5113400990688597,1.2167136406684995,5.609049441968662,-11.523323357485731,-9.061059953485865,-4.039567220660791,-0.016304327720185086,-14.300655649923838,-16.77960156172332,-13.453870718889846,-6.560836140566122,-4.779894692789218,-18.83476558630496,-9.159622079079472,-7.469965257613761,-6.20434595583143,-13.258766832625172,-15.187630900486717,-9.797497003748106,-7.00091505094386,-4.798972998121071,-0.14442816776473388,-9.961922956835021,-1.283826688985998,-3.9409028363709386,7.226379772932149,3.1930580511234883,6.0223254945310885,12.427001536616547,7.966462020603253,-2.4622584164097177,-9.504860388887364,2.249302152498832,7.221912276181511,-1.5905837562764296,-5.433320384960984,-11.549965313045169,-5.151294643843046,0.8254178747784614,-3.7040686295254215,-14.684296278033125,-15.382234108338993,-2.5405107088807255,-0.7007527642815223,-17.314109863486234,-11.602393325456566,-16.761772310446435,-10.038249695037562,-12.109776657256415,-9.07046513659198,-9.971852053626915,-8.064962783646655,-5.941922241259683,-9.782804485035651,-7.2131024168395435,-5.7153308928217275,-3.711202866375083
0,7,6,4.630769058425981,5.901739748955774,7.483927311830036,-9.42672274497951,-9.832992308114356,-9.907793863472062,11.925329635169634,-1.5087576767737778,-4.782216591942243,-5.229981473965075,0.9398707238639259,7.361824237077115,-8.223409128841013,-4.96441836341671,-3.0827816376553367,0.6928010936372155,1.255460703734128,-4.517526941760107,-1.0537691275339336,-4.9282026510776475,4.490098398837558,-0.32775138963649564,-3.7069421938120795,-7.63695852258583,-3.4327531554991726,4.479403324342881,-0.21769204728941438,11.459870790335824,-2.1624670795324032,0.2576777796749385,9.109416258316948,1.4341731929424681,-10.468358819963552,-1.2192399503617772,-1.042203041554496,-12.383000171629758,-12.15971695220599,-0.6657682786264068,3.731624925191084,3.2705365865059703,-7.812097474972428,-1.0649930352981083,6.63236563995753,2.0541778985956096,-0.1055816009572551,-6.950428302649674,-7.321120463175379,-10.512819740376083,2.6225541650840074,-2.7416865197805333,-3.792426185909564,15.534307490307377,2.515090064591409,2.8591483730323097,-4.961104974355089,-9.280077665998814,-13.206923821337286,5.305758685611823,1.135477663903703,3.223950283420157,-4.31498758108696,-6.2736224092361415
0,8,2,16.941675348570808,15.766768598687694,9.687442777814663,21.763410162998408,22.023246235418597,15.186407560255473,12.864783943971478,20.33531123799522,26.508933398486448,20.48743039162876,15.633868176785368,16.308193833956196,27.179409361157653,31.661510169324366,26.04410798234366,12.94895491998915,27.138141258006403,37.9175817766511,34.68331663201495,16.587690646714737,26.28794364531231,36.43928962845993,36.1355570512483,30.63675316913826,17.937092865521954,14.443341804049329,17.954250455095732,15.046474912408275,13.811658527520366,10.601356148038333,9.468144159701582,12.653776715350595,11.543216643037228,8.630335103129829,18.813401081349426,20.595407753410495,16.089354868523962,12.60620700684944,10.76602232990014,9.597371222315036,27.152251684992773,24.31274108943053,14.239218494037118,11.083563824502257,18.090593934081866,31.374735555906874,29.51264255993613,9.017158126776534,20.595446158336806,35.87898514964958,32.571178245290035,37.28640943038753,13.130839848811394,27.263445039893078,34.89857703731283,34.10016127076093,31.209901028290016,22.122247782047463,29.906589785227315,28.610445822112073,30.49629478301945,25.096540952419357
0,9,5,3.760558077815647,6.325279042124748,2.8986768598963564,-7.1461833846278235,0.7830667693349662,4.856915864684595,6.333120898746814,-1.9618943978737065,-5.436224629784504,-4.226900584552799,4.15247198441861,6.480427868686977,-6.531190413254791,-2.72481751426055,-7.040305795216165,3.500052514145285,-0.3168314630847164,-2.2431230891223355,-18.04878442555029,-3.5649587343242484,3.649770741600816,3.6243344484487667,-0.5227222416788442,-1.3600561560086208,-7.1735124996886,-0.3408321319005976,6.2152121685922355,7.700109664558737,7.05678121993182,-1.7741086772563515,0.3412101784374624,0.7735083955226498,2.5689970879338513,-0.401334355250228,9.718368303303313,-6.310517420941152,-7.557405853218106,5.9767073838738725,0.24681158405842157,2.104153886176192,-13.093168311718316,0.21393192032488278,4.067409613426691,-2.251013575246693,0.9222839937613491,-3.2828203733647,-3.7123907771779248,-9.736177145537527,3.4862054647968677,-0.4125326978179018,-2.342617681440217,-3.371977405122866,-4.801729259967081,8.256007906412938,3.444283508763804,6.2068109490863295,-8.947278965082834,4.962929115429091,3.76760044584914,2.7436201350490865,-1.5255551328201145,-3.7362022268040684
